location_lact_list,Lactation Group,date_time_period_start,date_time_period_end,ct_animal_days_elig,days_in_time_period,deno_type,dop_start,dop_end,dop_in_interval,dop_complete,day_of_phase_group,metric,ct
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,88719,366,dop_lact_basic,180,209,29,incomplete,180 to 209,ct_animals,491
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,88719,366,dop_lact_basic,180,209,29,incomplete,180 to 209,ct_animal_time_periods,242.4016393442623
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,833604,366,dop_lact_basic,210,239,29,complete,210 to 239,ct_animal_lactations,3418
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,833604,366,dop_lact_basic,210,239,29,complete,210 to 239,ct_animals,3417
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,833604,366,dop_lact_basic,210,239,29,complete,210 to 239,ct_animal_time_periods,2277.6065573770493
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,94591,366,dop_lact_basic,210,239,29,incomplete,210 to 239,ct_animal_lactations,588
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,94591,366,dop_lact_basic,210,239,29,incomplete,210 to 239,ct_animals,516
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,94591,366,dop_lact_basic,210,239,29,incomplete,210 to 239,ct_animal_time_periods,258.44535519125685
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,797432,366,dop_lact_basic,240,269,29,complete,240 to 269,ct_animal_lactations,3296
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,797432,366,dop_lact_basic,240,269,29,complete,240 to 269,ct_animals,3295
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,797432,366,dop_lact_basic,240,269,29,complete,240 to 269,ct_animal_time_periods,2178.775956284153
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,94784,366,dop_lact_basic,240,269,29,incomplete,240 to 269,ct_animal_lactations,567
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,94784,366,dop_lact_basic,240,269,29,incomplete,240 to 269,ct_animals,514
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,94784,366,dop_lact_basic,240,269,29,incomplete,240 to 269,ct_animal_time_periods,258.9726775956284
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,736514,366,dop_lact_basic,270,299,29,complete,270 to 299,ct_animal_lactations,3153
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,736514,366,dop_lact_basic,270,299,29,complete,270 to 299,ct_animals,3153
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,736514,366,dop_lact_basic,270,299,29,complete,270 to 299,ct_animal_time_periods,2012.3333333333333
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,100954,366,dop_lact_basic,270,299,29,incomplete,270 to 299,ct_animal_lactations,532
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,100954,366,dop_lact_basic,270,299,29,incomplete,270 to 299,ct_animals,483
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,100954,366,dop_lact_basic,270,299,29,incomplete,270 to 299,ct_animal_time_periods,275.8306010928962
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,677294,366,dop_lact_basic,300,329,29,complete,300 to 329,ct_animal_lactations,3058
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,677294,366,dop_lact_basic,300,329,29,complete,300 to 329,ct_animals,3058
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,677294,366,dop_lact_basic,300,329,29,complete,300 to 329,ct_animal_time_periods,1850.5300546448088
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,89303,366,dop_lact_basic,300,329,29,incomplete,300 to 329,ct_animal_lactations,477
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,89303,366,dop_lact_basic,300,329,29,incomplete,300 to 329,ct_animals,420
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,89303,366,dop_lact_basic,300,329,29,incomplete,300 to 329,ct_animal_time_periods,243.99726775956285
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,606780,366,dop_lact_basic,330,359,29,complete,330 to 359,ct_animal_lactations,2962
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,606780,366,dop_lact_basic,330,359,29,complete,330 to 359,ct_animals,2961
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,606780,366,dop_lact_basic,330,359,29,complete,330 to 359,ct_animal_time_periods,1657.8688524590164
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,94579,366,dop_lact_basic,330,359,29,incomplete,330 to 359,ct_animal_lactations,463
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,94579,366,dop_lact_basic,330,359,29,incomplete,330 to 359,ct_animals,414
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,94579,366,dop_lact_basic,330,359,29,incomplete,330 to 359,ct_animal_time_periods,258.41256830601094
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,519779,366,dop_lact_basic,360,389,29,complete,360 to 389,ct_animal_lactations,2800
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,519779,366,dop_lact_basic,360,389,29,complete,360 to 389,ct_animals,2799
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,519779,366,dop_lact_basic,360,389,29,complete,360 to 389,ct_animal_time_periods,1420.1612021857923
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,97048,366,dop_lact_basic,360,389,29,incomplete,360 to 389,ct_animal_lactations,399
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,97048,366,dop_lact_basic,360,389,29,incomplete,360 to 389,ct_animals,388
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,97048,366,dop_lact_basic,360,389,29,incomplete,360 to 389,ct_animal_time_periods,265.1584699453552
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,529085,366,dop_lact_basic,390,Inf,Inf,incomplete,390 to Inf,ct_animal_lactations,3010
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,529085,366,dop_lact_basic,390,Inf,Inf,incomplete,390 to Inf,ct_animals,3001
Herd 2108e,LACT > 0,2020-10-05,2021-10-06,529085,366,dop_lact_basic,390,Inf,Inf,incomplete,390 to Inf,ct_animal_time_periods,1445.5874316939892
Herd 2108e,Heifer,2020-10-05,2021-10-06,440173,366,dop_lact_2+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,3492
Herd 2108e,Heifer,2020-10-05,2021-10-06,440173,366,dop_lact_2+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,3492
Herd 2108e,Heifer,2020-10-05,2021-10-06,440173,366,dop_lact_2+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,1202.6584699453551
Herd 2108e,Heifer,2020-10-05,2021-10-06,436873,366,dop_lact_2+,0,29,29,complete,0 to 29,ct_animal_lactations,3240
Herd 2108e,Heifer,2020-10-05,2021-10-06,436873,366,dop_lact_2+,0,29,29,complete,0 to 29,ct_animals,3240
Herd 2108e,Heifer,2020-10-05,2021-10-06,436873,366,dop_lact_2+,0,29,29,complete,0 to 29,ct_animal_time_periods,1193.6420765027322
Herd 2108e,Heifer,2020-10-05,2021-10-06,69422,366,dop_lact_2+,0,29,29,incomplete,0 to 29,ct_animal_lactations,492
Herd 2108e,Heifer,2020-10-05,2021-10-06,69422,366,dop_lact_2+,0,29,29,incomplete,0 to 29,ct_animals,492
Herd 2108e,Heifer,2020-10-05,2021-10-06,69422,366,dop_lact_2+,0,29,29,incomplete,0 to 29,ct_animal_time_periods,189.6775956284153
Herd 2108e,Heifer,2020-10-05,2021-10-06,494467,366,dop_lact_2+,30,59,29,complete,30 to 59,ct_animal_lactations,3173
Herd 2108e,Heifer,2020-10-05,2021-10-06,494467,366,dop_lact_2+,30,59,29,complete,30 to 59,ct_animals,3173
Herd 2108e,Heifer,2020-10-05,2021-10-06,494467,366,dop_lact_2+,30,59,29,complete,30 to 59,ct_animal_time_periods,1351.0027322404371
Herd 2108e,Heifer,2020-10-05,2021-10-06,81127,366,dop_lact_2+,30,59,29,incomplete,30 to 59,ct_animal_lactations,555
Herd 2108e,Heifer,2020-10-05,2021-10-06,81127,366,dop_lact_2+,30,59,29,incomplete,30 to 59,ct_animals,555
Herd 2108e,Heifer,2020-10-05,2021-10-06,81127,366,dop_lact_2+,30,59,29,incomplete,30 to 59,ct_animal_time_periods,221.6584699453552
Herd 2108e,Heifer,2020-10-05,2021-10-06,552338,366,dop_lact_2+,60,89,29,complete,60 to 89,ct_animal_lactations,3162
Herd 2108e,Heifer,2020-10-05,2021-10-06,552338,366,dop_lact_2+,60,89,29,complete,60 to 89,ct_animals,3162
Herd 2108e,Heifer,2020-10-05,2021-10-06,552338,366,dop_lact_2+,60,89,29,complete,60 to 89,ct_animal_time_periods,1509.120218579235
Herd 2108e,Heifer,2020-10-05,2021-10-06,72993,366,dop_lact_2+,60,89,29,incomplete,60 to 89,ct_animal_lactations,449
Herd 2108e,Heifer,2020-10-05,2021-10-06,72993,366,dop_lact_2+,60,89,29,incomplete,60 to 89,ct_animals,449
Herd 2108e,Heifer,2020-10-05,2021-10-06,72993,366,dop_lact_2+,60,89,29,incomplete,60 to 89,ct_animal_time_periods,199.4344262295082
Herd 2108e,Heifer,2020-10-05,2021-10-06,588656,366,dop_lact_2+,90,119,29,complete,90 to 119,ct_animal_lactations,3084
Herd 2108e,Heifer,2020-10-05,2021-10-06,588656,366,dop_lact_2+,90,119,29,complete,90 to 119,ct_animals,3084
Herd 2108e,Heifer,2020-10-05,2021-10-06,588656,366,dop_lact_2+,90,119,29,complete,90 to 119,ct_animal_time_periods,1608.3497267759562
Herd 2108e,Heifer,2020-10-05,2021-10-06,73966,366,dop_lact_2+,90,119,29,incomplete,90 to 119,ct_animal_lactations,415
Herd 2108e,Heifer,2020-10-05,2021-10-06,73966,366,dop_lact_2+,90,119,29,incomplete,90 to 119,ct_animals,415
Herd 2108e,Heifer,2020-10-05,2021-10-06,73966,366,dop_lact_2+,90,119,29,incomplete,90 to 119,ct_animal_time_periods,202.0928961748634
Herd 2108e,Heifer,2020-10-05,2021-10-06,616636,366,dop_lact_2+,120,149,29,complete,120 to 149,ct_animal_lactations,2980
Herd 2108e,Heifer,2020-10-05,2021-10-06,616636,366,dop_lact_2+,120,149,29,complete,120 to 149,ct_animals,2980
Herd 2108e,Heifer,2020-10-05,2021-10-06,616636,366,dop_lact_2+,120,149,29,complete,120 to 149,ct_animal_time_periods,1684.7978142076502
Herd 2108e,Heifer,2020-10-05,2021-10-06,91445,366,dop_lact_2+,120,149,29,incomplete,120 to 149,ct_animal_lactations,432
Herd 2108e,Heifer,2020-10-05,2021-10-06,91445,366,dop_lact_2+,120,149,29,incomplete,120 to 149,ct_animals,432
Herd 2108e,Heifer,2020-10-05,2021-10-06,91445,366,dop_lact_2+,120,149,29,incomplete,120 to 149,ct_animal_time_periods,249.84972677595627
Herd 2108e,Heifer,2020-10-05,2021-10-06,648525,366,dop_lact_2+,150,179,29,complete,150 to 179,ct_animal_lactations,2858
Herd 2108e,Heifer,2020-10-05,2021-10-06,648525,366,dop_lact_2+,150,179,29,complete,150 to 179,ct_animals,2858
Herd 2108e,Heifer,2020-10-05,2021-10-06,648525,366,dop_lact_2+,150,179,29,complete,150 to 179,ct_animal_time_periods,1771.9262295081967
Herd 2108e,Heifer,2020-10-05,2021-10-06,106697,366,dop_lact_2+,150,179,29,incomplete,150 to 179,ct_animal_lactations,489
Herd 2108e,Heifer,2020-10-05,2021-10-06,106697,366,dop_lact_2+,150,179,29,incomplete,150 to 179,ct_animals,489
Herd 2108e,Heifer,2020-10-05,2021-10-06,106697,366,dop_lact_2+,150,179,29,incomplete,150 to 179,ct_animal_time_periods,291.5218579234973
Herd 2108e,Heifer,2020-10-05,2021-10-06,682570,366,dop_lact_2+,180,209,29,complete,180 to 209,ct_animal_lactations,2773
Herd 2108e,Heifer,2020-10-05,2021-10-06,682570,366,dop_lact_2+,180,209,29,complete,180 to 209,ct_animals,2773
Herd 2108e,Heifer,2020-10-05,2021-10-06,682570,366,dop_lact_2+,180,209,29,complete,180 to 209,ct_animal_time_periods,1864.9453551912568
Herd 2108e,Heifer,2020-10-05,2021-10-06,82160,366,dop_lact_2+,180,209,29,incomplete,180 to 209,ct_animal_lactations,404
Herd 2108e,Heifer,2020-10-05,2021-10-06,82160,366,dop_lact_2+,180,209,29,incomplete,180 to 209,ct_animals,404
Herd 2108e,Heifer,2020-10-05,2021-10-06,82160,366,dop_lact_2+,180,209,29,incomplete,180 to 209,ct_animal_time_periods,224.4808743169399
Herd 2108e,Heifer,2020-10-05,2021-10-06,685790,366,dop_lact_2+,210,239,29,complete,210 to 239,ct_animal_lactations,2610
Herd 2108e,Heifer,2020-10-05,2021-10-06,685790,366,dop_lact_2+,210,239,29,complete,210 to 239,ct_animals,2610
Herd 2108e,Heifer,2020-10-05,2021-10-06,685790,366,dop_lact_2+,210,239,29,complete,210 to 239,ct_animal_time_periods,1873.7431693989072
Herd 2108e,Heifer,2020-10-05,2021-10-06,99462,366,dop_lact_2+,210,239,29,incomplete,210 to 239,ct_animal_lactations,438
Herd 2108e,Heifer,2020-10-05,2021-10-06,99462,366,dop_lact_2+,210,239,29,incomplete,210 to 239,ct_animals,438
Herd 2108e,Heifer,2020-10-05,2021-10-06,99462,366,dop_lact_2+,210,239,29,incomplete,210 to 239,ct_animal_time_periods,271.75409836065575
Herd 2108e,Heifer,2020-10-05,2021-10-06,689581,366,dop_lact_2+,240,269,29,complete,240 to 269,ct_animal_lactations,2444
Herd 2108e,Heifer,2020-10-05,2021-10-06,689581,366,dop_lact_2+,240,269,29,complete,240 to 269,ct_animals,2444
Herd 2108e,Heifer,2020-10-05,2021-10-06,689581,366,dop_lact_2+,240,269,29,complete,240 to 269,ct_animal_time_periods,1884.1010928961748
Herd 2108e,Heifer,2020-10-05,2021-10-06,93135,366,dop_lact_2+,240,269,29,incomplete,240 to 269,ct_animal_lactations,426
Herd 2108e,Heifer,2020-10-05,2021-10-06,93135,366,dop_lact_2+,240,269,29,incomplete,240 to 269,ct_animals,426
Herd 2108e,Heifer,2020-10-05,2021-10-06,93135,366,dop_lact_2+,240,269,29,incomplete,240 to 269,ct_animal_time_periods,254.4672131147541
Herd 2108e,Heifer,2020-10-05,2021-10-06,671771,366,dop_lact_2+,270,299,29,complete,270 to 299,ct_animal_lactations,2260
Herd 2108e,Heifer,2020-10-05,2021-10-06,671771,366,dop_lact_2+,270,299,29,complete,270 to 299,ct_animals,2260
Herd 2108e,Heifer,2020-10-05,2021-10-06,671771,366,dop_lact_2+,270,299,29,complete,270 to 299,ct_animal_time_periods,1835.4398907103825
Herd 2108e,Heifer,2020-10-05,2021-10-06,96162,366,dop_lact_2+,270,299,29,incomplete,270 to 299,ct_animal_lactations,395
Herd 2108e,Heifer,2020-10-05,2021-10-06,96162,366,dop_lact_2+,270,299,29,incomplete,270 to 299,ct_animals,395
Herd 2108e,Heifer,2020-10-05,2021-10-06,96162,366,dop_lact_2+,270,299,29,incomplete,270 to 299,ct_animal_time_periods,262.73770491803276
Herd 2108e,Heifer,2020-10-05,2021-10-06,653490,366,dop_lact_2+,300,329,29,complete,300 to 329,ct_animal_lactations,2105
Herd 2108e,Heifer,2020-10-05,2021-10-06,653490,366,dop_lact_2+,300,329,29,complete,300 to 329,ct_animals,2105
Herd 2108e,Heifer,2020-10-05,2021-10-06,653490,366,dop_lact_2+,300,329,29,complete,300 to 329,ct_animal_time_periods,1785.4918032786886
Herd 2108e,Heifer,2020-10-05,2021-10-06,91273,366,dop_lact_2+,300,329,29,incomplete,300 to 329,ct_animal_lactations,355
Herd 2108e,Heifer,2020-10-05,2021-10-06,91273,366,dop_lact_2+,300,329,29,incomplete,300 to 329,ct_animals,355
Herd 2108e,Heifer,2020-10-05,2021-10-06,91273,366,dop_lact_2+,300,329,29,incomplete,300 to 329,ct_animal_time_periods,249.37978142076503
Herd 2108e,Heifer,2020-10-05,2021-10-06,636966,366,dop_lact_2+,330,359,29,complete,330 to 359,ct_animal_lactations,1958
Herd 2108e,Heifer,2020-10-05,2021-10-06,636966,366,dop_lact_2+,330,359,29,complete,330 to 359,ct_animals,1958
Herd 2108e,Heifer,2020-10-05,2021-10-06,636966,366,dop_lact_2+,330,359,29,complete,330 to 359,ct_animal_time_periods,1740.344262295082
Herd 2108e,Heifer,2020-10-05,2021-10-06,92913,366,dop_lact_2+,330,359,29,incomplete,330 to 359,ct_animal_lactations,368
Herd 2108e,Heifer,2020-10-05,2021-10-06,92913,366,dop_lact_2+,330,359,29,incomplete,330 to 359,ct_animals,368
Herd 2108e,Heifer,2020-10-05,2021-10-06,92913,366,dop_lact_2+,330,359,29,incomplete,330 to 359,ct_animal_time_periods,253.86065573770492
Herd 2108e,Heifer,2020-10-05,2021-10-06,613841,366,dop_lact_2+,360,389,29,complete,360 to 389,ct_animal_lactations,1824
Herd 2108e,Heifer,2020-10-05,2021-10-06,613841,366,dop_lact_2+,360,389,29,complete,360 to 389,ct_animals,1824
Herd 2108e,Heifer,2020-10-05,2021-10-06,613841,366,dop_lact_2+,360,389,29,complete,360 to 389,ct_animal_time_periods,1677.1612021857923
Herd 2108e,Heifer,2020-10-05,2021-10-06,95353,366,dop_lact_2+,360,389,29,incomplete,360 to 389,ct_animal_lactations,354
Herd 2108e,Heifer,2020-10-05,2021-10-06,95353,366,dop_lact_2+,360,389,29,incomplete,360 to 389,ct_animals,354
Herd 2108e,Heifer,2020-10-05,2021-10-06,95353,366,dop_lact_2+,360,389,29,incomplete,360 to 389,ct_animal_time_periods,260.5273224043716
Herd 2108e,Heifer,2020-10-05,2021-10-06,573502,366,dop_lact_2+,390,419,29,complete,390 to 419,ct_animal_lactations,1670
Herd 2108e,Heifer,2020-10-05,2021-10-06,573502,366,dop_lact_2+,390,419,29,complete,390 to 419,ct_animals,1670
Herd 2108e,Heifer,2020-10-05,2021-10-06,573502,366,dop_lact_2+,390,419,29,complete,390 to 419,ct_animal_time_periods,1566.9453551912568
Herd 2108e,Heifer,2020-10-05,2021-10-06,115635,366,dop_lact_2+,390,419,29,incomplete,390 to 419,ct_animal_lactations,416
Herd 2108e,Heifer,2020-10-05,2021-10-06,115635,366,dop_lact_2+,390,419,29,incomplete,390 to 419,ct_animals,416
Herd 2108e,Heifer,2020-10-05,2021-10-06,115635,366,dop_lact_2+,390,419,29,incomplete,390 to 419,ct_animal_time_periods,315.94262295081967
Herd 2108e,Heifer,2020-10-05,2021-10-06,551154,366,dop_lact_2+,420,449,29,complete,420 to 449,ct_animal_lactations,1602
Herd 2108e,Heifer,2020-10-05,2021-10-06,551154,366,dop_lact_2+,420,449,29,complete,420 to 449,ct_animals,1602
Herd 2108e,Heifer,2020-10-05,2021-10-06,551154,366,dop_lact_2+,420,449,29,complete,420 to 449,ct_animal_time_periods,1505.8852459016393
Herd 2108e,Heifer,2020-10-05,2021-10-06,100489,366,dop_lact_2+,420,449,29,incomplete,420 to 449,ct_animal_lactations,365
Herd 2108e,Heifer,2020-10-05,2021-10-06,100489,366,dop_lact_2+,420,449,29,incomplete,420 to 449,ct_animals,365
Herd 2108e,Heifer,2020-10-05,2021-10-06,100489,366,dop_lact_2+,420,449,29,incomplete,420 to 449,ct_animal_time_periods,274.5601092896175
Herd 2108e,Heifer,2020-10-05,2021-10-06,536383,366,dop_lact_2+,450,479,29,complete,450 to 479,ct_animal_lactations,1606
Herd 2108e,Heifer,2020-10-05,2021-10-06,536383,366,dop_lact_2+,450,479,29,complete,450 to 479,ct_animals,1606
Herd 2108e,Heifer,2020-10-05,2021-10-06,536383,366,dop_lact_2+,450,479,29,complete,450 to 479,ct_animal_time_periods,1465.5273224043715
Herd 2108e,Heifer,2020-10-05,2021-10-06,79856,366,dop_lact_2+,450,479,29,incomplete,450 to 479,ct_animal_lactations,272
Herd 2108e,Heifer,2020-10-05,2021-10-06,79856,366,dop_lact_2+,450,479,29,incomplete,450 to 479,ct_animals,272
Herd 2108e,Heifer,2020-10-05,2021-10-06,79856,366,dop_lact_2+,450,479,29,incomplete,450 to 479,ct_animal_time_periods,218.18579234972677
Herd 2108e,Heifer,2020-10-05,2021-10-06,666706,366,dop_lact_2+,480,Inf,Inf,incomplete,480 to Inf,ct_animal_lactations,2739
Herd 2108e,Heifer,2020-10-05,2021-10-06,666706,366,dop_lact_2+,480,Inf,Inf,incomplete,480 to Inf,ct_animals,2739
Herd 2108e,Heifer,2020-10-05,2021-10-06,666706,366,dop_lact_2+,480,Inf,Inf,incomplete,480 to Inf,ct_animal_time_periods,1821.6010928961748
Herd 2108e,LACT 1,2020-10-05,2021-10-06,251786,366,dop_lact_2+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_lactations,1560
Herd 2108e,LACT 1,2020-10-05,2021-10-06,251786,366,dop_lact_2+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animals,1560
Herd 2108e,LACT 1,2020-10-05,2021-10-06,251786,366,dop_lact_2+,-Inf,0,Inf,incomplete,-Inf to 0,ct_animal_time_periods,687.9398907103825
Herd 2108e,LACT 1,2020-10-05,2021-10-06,250356,366,dop_lact_2+,0,29,29,complete,0 to 29,ct_animal_lactations,1467
Herd 2108e,LACT 1,2020-10-05,2021-10-06,250356,366,dop_lact_2+,0,29,29,complete,0 to 29,ct_animals,1467
Herd 2108e,LACT 1,2020-10-05,2021-10-06,250356,366,dop_lact_2+,0,29,29,complete,0 to 29,ct_animal_time_periods,684.0327868852459
Herd 2108e,LACT 1,2020-10-05,2021-10-06,41936,366,dop_lact_2+,0,29,29,incomplete,0 to 29,ct_animal_lactations,227
Herd 2108e,LACT 1,2020-10-05,2021-10-06,41936,366,dop_lact_2+,0,29,29,incomplete,0 to 29,ct_animals,227
Herd 2108e,LACT 1,2020-10-05,2021-10-06,41936,366,dop_lact_2+,0,29,29,incomplete,0 to 29,ct_animal_time_periods,114.5792349726776
Herd 2108e,LACT 1,2020-10-05,2021-10-06,287032,366,dop_lact_2+,30,59,29,complete,30 to 59,ct_animal_lactations,1485
Herd 2108e,LACT 1,2020-10-05,2021-10-06,287032,366,dop_lact_2+,30,59,29,complete,30 to 59,ct_animals,1485
Herd 2108e,LACT 1,2020-10-05,2021-10-06,287032,366,dop_lact_2+,30,59,29,complete,30 to 59,ct_animal_time_periods,784.24043715847
Herd 2108e,LACT 1,2020-10-05,2021-10-06,39112,366,dop_lact_2+,30,59,29,incomplete,30 to 59,ct_animal_lactations,242
Herd 2108e,LACT 1,2020-10-05,2021-10-06,39112,366,dop_lact_2+,30,59,29,incomplete,30 to 59,ct_animals,242
Herd 2108e,LACT 1,2020-10-05,2021-10-06,39112,366,dop_lact_2+,30,59,29,incomplete,30 to 59,ct_animal_time_periods,106.86338797814207
Herd 2108e,LACT 1,2020-10-05,2021-10-06,314965,366,dop_lact_2+,60,89,29,complete,60 to 89,ct_animal_lactations,1516
Herd 2108e,LACT 1,2020-10-05,2021-10-06,314965,366,dop_lact_2+,60,89,29,complete,60 to 89,ct_animals,1516
Herd 2108e,LACT 1,2020-10-05,2021-10-06,314965,366,dop_lact_2+,60,89,29,complete,60 to 89,ct_animal_time_periods,860.5601092896175
Herd 2108e,LACT 1,2020-10-05,2021-10-06,40992,366,dop_lact_2+,60,89,29,incomplete,60 to 89,ct_animal_lactations,222
Herd 2108e,LACT 1,2020-10-05,2021-10-06,40992,366,dop_lact_2+,60,89,29,incomplete,60 to 89,ct_animals,222
Herd 2108e,LACT 1,2020-10-05,2021-10-06,40992,366,dop_lact_2+,60,89,29,incomplete,60 to 89,ct_animal_time_periods,112
Herd 2108e,LACT 1,2020-10-05,2021-10-06,338967,366,dop_lact_2+,90,119,29,complete,90 to 119,ct_animal_lactations,1532
Herd 2108e,LACT 1,2020-10-05,2021-10-06,338967,366,dop_lact_2+,90,119,29,complete,90 to 119,ct_animals,1532
Herd 2108e,LACT 1,2020-10-05,2021-10-06,338967,366,dop_lact_2+,90,119,29,complete,90 to 119,ct_animal_time_periods,926.139344262295
Herd 2108e,LACT 1,2020-10-05,2021-10-06,39322,366,dop_lact_2+,90,119,29,incomplete,90 to 119,ct_animal_lactations,220
Herd 2108e,LACT 1,2020-10-05,2021-10-06,39322,366,dop_lact_2+,90,119,29,incomplete,90 to 119,ct_animals,220
Herd 2108e,LACT 1,2020-10-05,2021-10-06,39322,366,dop_lact_2+,90,119,29,incomplete,90 to 119,ct_animal_time_periods,107.43715846994536
Herd 2108e,LACT 1,2020-10-05,2021-10-06,354997,366,dop_lact_2+,120,149,29,complete,120 to 149,ct_animal_lactations,1536
Herd 2108e,LACT 1,2020-10-05,2021-10-06,354997,366,dop_lact_2+,120,149,29,complete,120 to 149,ct_animals,1536
Herd 2108e,LACT 1,2020-10-05,2021-10-06,354997,366,dop_lact_2+,120,149,29,complete,120 to 149,ct_animal_time_periods,969.9371584699453
Herd 2108e,LACT 1,2020-10-05,2021-10-06,36474,366,dop_lact_2+,120,149,29,incomplete,120 to 149,ct_animal_lactations,215
Herd 2108e,LACT 1,2020-10-05,2021-10-06,36474,366,dop_lact_2+,120,149,29,incomplete,120 to 149,ct_animals,215
Herd 2108e,LACT 1,2020-10-05,2021-10-06,36474,366,dop_lact_2+,120,149,29,incomplete,120 to 149,ct_animal_time_periods,99.65573770491804
Herd 2108e,LACT 1,2020-10-05,2021-10-06,362777,366,dop_lact_2+,150,179,29,complete,150 to 179,ct_animal_lactations,1515
Herd 2108e,LACT 1,2020-10-05,2021-10-06,362777,366,dop_lact_2+,150,179,29,complete,150 to 179,ct_animals,1515
Herd 2108e,LACT 1,2020-10-05,2021-10-06,362777,366,dop_lact_2+,150,179,29,complete,150 to 179,ct_animal_time_periods,991.1939890710382
